Timestamp (ms),TP9 (left ear),AF7 (left forehead),AF8 (right forehead),TP10 (right ear)
141164,-2.9296875,3.41796875,-47.8515625,8.7890625
141168,1.953125,4.8828125,-51.7578125,-6.8359375
141172,-6.34765625,-2.44140625,-58.10546875,-3.90625
141175,-13.18359375,-10.7421875,-57.6171875,14.16015625
141179,-11.71875,-24.90234375,-52.24609375,21.97265625
141184,-6.34765625,-32.2265625,-52.24609375,12.6953125
141188,3.41796875,-33.203125,-61.03515625,-2.44140625
141191,1.953125,-38.0859375,-68.84765625,-17.578125
141196,-11.71875,-42.48046875,-70.3125,-6.8359375
141199,-24.4140625,-45.41015625,-70.3125,8.7890625
141204,-19.53125,-42.48046875,-72.265625,-0.9765625
141207,-8.30078125,-37.59765625,-70.3125,-20.01953125
141211,-26.85546875,-40.52734375,-71.2890625,-35.15625
141216,-36.1328125,-42.96875,-87.40234375,-31.73828125
141219,-41.9921875,-60.05859375,-85.9375,-14.6484375
141223,-40.52734375,-62.5,-66.89453125,-15.625
141228,-31.25,-46.875,-62.01171875,-23.92578125
141231,-29.78515625,-38.57421875,-69.3359375,-26.85546875
141236,-33.69140625,-40.0390625,-74.21875,-26.3671875
141239,-33.203125,-50.29296875,-78.125,-24.90234375
141244,-31.73828125,-56.640625,-85.9375,-33.203125
141248,-35.15625,-53.7109375,-87.40234375,-40.52734375
141251,-36.62109375,-54.19921875,-87.40234375,-39.0625
141256,-29.78515625,-52.24609375,-88.37890625,-35.64453125
141260,-19.53125,-61.5234375,-88.37890625,-18.5546875
141263,-20.5078125,-62.5,-87.890625,-13.671875
141267,-16.6015625,-53.7109375,-76.171875,-16.11328125
141272,-16.6015625,-54.6875,-65.4296875,-16.11328125
141276,-15.625,-42.48046875,-55.17578125,-8.7890625
141279,-5.859375,-29.296875,-48.828125,7.32421875
141284,-0.9765625,-28.3203125,-48.828125,8.7890625
141287,0.48828125,-29.296875,-58.10546875,-0.9765625
141292,-2.9296875,-17.578125,-61.5234375,-0.9765625
141296,-16.11328125,-6.8359375,-56.640625,-3.41796875
141299,-14.6484375,-6.8359375,-64.94140625,-0.48828125
141304,-6.8359375,-10.25390625,-73.73046875,1.46484375
141307,-12.6953125,-3.90625,-77.1484375,-4.39453125
141311,-10.7421875,11.23046875,-75.1953125,-1.953125
141315,-11.71875,13.18359375,-72.265625,-10.25390625
141320,-13.18359375,7.32421875,-65.4296875,-6.34765625
141323,-11.71875,-2.44140625,-57.12890625,7.32421875
141327,-19.04296875,-2.44140625,-56.15234375,5.859375
141331,-27.83203125,7.32421875,-66.40625,-7.32421875
141336,-33.69140625,9.27734375,-77.63671875,-18.5546875
141340,-28.80859375,5.37109375,-67.87109375,-7.32421875
141344,-22.94921875,-4.39453125,-67.87109375,3.90625
141347,-29.78515625,-10.7421875,-89.35546875,-25.87890625
141352,-36.62109375,-13.671875,-78.61328125,-35.15625
141355,-43.9453125,-19.53125,-64.453125,-29.78515625
141360,-41.50390625,-20.99609375,-64.453125,-10.25390625
141364,-26.3671875,-16.11328125,-57.6171875,-12.6953125
141368,-26.85546875,-25.390625,-56.640625,-14.6484375
141372,-31.25,-23.4375,-55.6640625,-5.859375
141376,-29.296875,-8.7890625,-58.59375,4.39453125
141379,-26.3671875,-7.8125,-57.12890625,6.34765625
141384,-17.578125,-10.25390625,-47.8515625,0.48828125
141388,-19.04296875,-10.25390625,-53.7109375,-10.25390625
141392,-26.85546875,-4.39453125,-67.3828125,-14.16015625
141396,-26.85546875,-3.41796875,-52.734375,-9.765625
141399,-26.3671875,-9.765625,-42.48046875,-5.859375
141404,-24.90234375,-17.578125,-54.6875,-17.578125
141408,-23.92578125,-34.1796875,-60.05859375,-31.73828125
141411,-31.25,-39.55078125,-73.2421875,-34.66796875
141416,-35.64453125,-33.69140625,-84.9609375,-21.484375
141419,-24.4140625,-23.92578125,-72.265625,-6.34765625
141423,-15.13671875,-21.484375,-63.4765625,-3.41796875
141428,-4.39453125,-21.484375,-62.98828125,-10.25390625
141431,-8.7890625,-24.90234375,-66.40625,-19.04296875
141435,-19.53125,-27.83203125,-62.98828125,-25.390625
141440,-21.484375,-19.53125,-56.640625,-14.6484375
141443,-16.6015625,-21.484375,-56.15234375,-12.20703125
141447,-17.578125,-31.25,-58.59375,-24.90234375
141452,-25.87890625,-46.38671875,-64.453125,-37.109375
141456,-34.66796875,-58.10546875,-71.2890625,-32.71484375
141459,-34.1796875,-53.7109375,-62.01171875,-11.23046875
141463,-23.92578125,-40.0390625,-48.828125,-6.34765625
141468,-20.5078125,-33.69140625,-52.734375,-13.18359375
141472,-17.578125,-38.0859375,-60.05859375,-20.01953125
141476,-20.99609375,-43.9453125,-57.12890625,-13.671875
141479,-16.11328125,-38.0859375,-50.78125,-6.8359375
141484,-12.6953125,-38.57421875,-55.6640625,-6.8359375
141487,-11.23046875,-44.43359375,-54.6875,-17.578125
141491,-13.18359375,-34.66796875,-49.8046875,-18.5546875
141495,-10.7421875,-14.16015625,-42.96875,-20.5078125
141499,-11.71875,-6.34765625,-48.33984375,-14.16015625
141504,-19.53125,-9.765625,-59.08203125,-2.9296875
141508,-12.6953125,-15.625,-69.3359375,-13.671875
141511,-16.6015625,-25.390625,-82.51953125,-25.390625
141516,-29.78515625,-30.76171875,-77.1484375,-33.69140625
141519,-27.83203125,-31.25,-66.89453125,-21.484375
141523,-14.6484375,-29.296875,-68.359375,-4.39453125
141528,-10.25390625,-25.87890625,-58.10546875,-12.20703125
141532,-7.8125,-13.671875,-47.8515625,-20.5078125
141536,-12.20703125,-0.9765625,-44.43359375,-23.4375
141540,-13.671875,-23.92578125,-45.41015625,-10.7421875
141543,-9.765625,-31.73828125,-48.33984375,1.953125
141547,-12.20703125,-32.71484375,-56.640625,0
141551,-18.06640625,-43.9453125,-57.6171875,-16.11328125
141556,-28.80859375,-43.9453125,-57.6171875,-21.97265625
141559,-20.99609375,-32.71484375,-57.12890625,-5.859375
141563,-1.46484375,-30.2734375,-49.8046875,15.13671875
141568,0.48828125,-18.5546875,-41.9921875,13.671875
141572,2.44140625,4.39453125,-34.1796875,4.39453125
141576,8.30078125,10.7421875,-40.52734375,-0.9765625
141579,7.32421875,10.7421875,-43.9453125,6.34765625
141583,7.32421875,15.625,-41.9921875,21.484375
141588,13.18359375,20.99609375,-39.0625,15.13671875
141591,13.671875,15.13671875,-42.96875,4.8828125
141596,2.9296875,-3.90625,-52.24609375,-1.46484375
141599,-4.39453125,-24.90234375,-50.29296875,7.32421875
141604,3.90625,-39.55078125,-50.78125,2.9296875
141608,0.9765625,-41.50390625,-54.6875,-12.6953125
141613,-12.20703125,-42.96875,-59.08203125,-8.30078125
141616,-18.5546875,-41.015625,-60.05859375,-2.44140625
141620,-14.16015625,-28.80859375,-55.17578125,8.7890625
141624,-6.34765625,-21.484375,-52.24609375,14.16015625
141627,-6.8359375,-23.4375,-50.78125,-3.41796875
141632,-7.8125,-27.83203125,-58.59375,-16.11328125
141636,-7.8125,-34.66796875,-58.59375,-10.25390625
141639,-7.32421875,-39.55078125,-54.19921875,-2.9296875
141643,-5.859375,-41.015625,-54.6875,-4.39453125
141647,-3.90625,-36.62109375,-57.12890625,-8.7890625
141652,-7.8125,-34.1796875,-69.3359375,-15.13671875
141655,-14.6484375,-38.57421875,-70.3125,-21.97265625
141660,-25.87890625,-39.0625,-58.10546875,-12.6953125
141663,-28.80859375,-32.2265625,-53.22265625,4.8828125
141668,-16.11328125,-22.4609375,-44.43359375,8.30078125
141671,-1.46484375,-20.5078125,-34.66796875,5.37109375
141676,-8.7890625,-26.3671875,-42.48046875,-5.859375
141680,-0.48828125,-19.04296875,-34.66796875,6.34765625
141684,-13.671875,-27.83203125,-36.1328125,-4.8828125
141687,-23.92578125,-33.69140625,-36.62109375,-20.01953125
141692,-35.15625,-38.57421875,-38.0859375,-32.71484375
141695,-40.0390625,-45.41015625,-39.55078125,-29.296875
141699,-41.50390625,-35.64453125,-41.9921875,-21.484375
141703,-47.36328125,-22.94921875,-39.55078125,-39.55078125
141708,-50.78125,-5.859375,-29.296875,-54.6875
141711,-62.5,11.23046875,-30.2734375,-61.5234375
141715,-68.359375,17.578125,-32.71484375,-57.6171875
141720,-62.01171875,24.4140625,-29.78515625,-74.70703125
141724,-66.40625,32.71484375,-27.83203125,-87.40234375
141728,-76.66015625,34.66796875,-37.59765625,-95.21484375
141731,-94.7265625,32.2265625,-46.38671875,-110.83984375
141736,-105.95703125,24.4140625,-50.29296875,-117.1875
141739,-105.95703125,22.94921875,-55.6640625,-120.1171875
141744,-115.72265625,23.92578125,-54.6875,-130.859375
141748,-127.9296875,26.3671875,-55.6640625,-147.4609375
141752,-138.18359375,28.3203125,-61.03515625,-159.1796875
141756,-141.6015625,25.390625,-62.5,-141.6015625
141760,-137.6953125,24.90234375,-59.08203125,-131.8359375
141763,-137.20703125,24.90234375,-56.15234375,-140.625
141767,-142.08984375,20.01953125,-53.7109375,-145.99609375
141772,-142.08984375,24.90234375,-53.7109375,-145.01953125
141775,-140.625,41.015625,-50.78125,-138.671875
141780,-129.39453125,49.31640625,-52.734375,-136.71875
141784,-117.1875,47.36328125,-52.24609375,-138.18359375
141787,-120.1171875,56.15234375,-51.7578125,-141.11328125
141792,-125,65.4296875,-53.7109375,-146.97265625
141796,-130.859375,62.01171875,-52.24609375,-133.7890625
141799,-125,58.10546875,-50.29296875,-120.60546875
141804,-114.74609375,44.43359375,-53.22265625,-125.9765625
141808,-113.28125,33.69140625,-48.33984375,-136.71875
141813,-116.2109375,20.99609375,-49.31640625,-134.765625
141816,-112.79296875,19.53125,-57.12890625,-117.1875
141819,-108.3984375,27.34375,-59.08203125,-98.14453125
141824,-95.703125,21.484375,-57.6171875,-96.6796875
141827,-84.9609375,14.6484375,-55.17578125,-97.65625
141832,-87.890625,-0.48828125,-60.05859375,-89.84375
141835,-84.47265625,-9.765625,-60.05859375,-76.171875
141840,-80.56640625,-9.27734375,-62.98828125,-57.6171875
141843,-67.87109375,-12.20703125,-62.5,-51.26953125
141847,-55.17578125,-17.08984375,-54.6875,-47.8515625
141852,-60.05859375,-16.6015625,-48.33984375,-55.17578125
141856,-63.96484375,-11.23046875,-53.22265625,-59.08203125
141860,-59.08203125,-13.671875,-62.98828125,-49.8046875
141863,-48.33984375,-7.8125,-75.1953125,-48.33984375
141867,-44.43359375,6.34765625,-75.1953125,-48.33984375
141872,-40.0390625,-1.953125,-73.2421875,-53.22265625
141875,-41.015625,-24.90234375,-82.03125,-48.828125
141879,-35.64453125,-30.2734375,-89.84375,-20.99609375
141884,-14.6484375,-26.3671875,-80.078125,-21.97265625
141887,-15.625,-33.69140625,-77.63671875,-23.92578125
141892,-20.99609375,-34.1796875,-79.58984375,-17.578125
141895,-24.90234375,-45.41015625,-75.68359375,-9.27734375
141900,-22.4609375,-43.9453125,-80.078125,13.18359375
141903,-4.39453125,-40.0390625,-83.0078125,14.6484375
141908,0.48828125,-54.6875,-74.21875,10.25390625
141911,7.32421875,-45.8984375,-67.3828125,21.484375
141916,16.6015625,-30.76171875,-68.359375,28.3203125
141919,16.11328125,-37.109375,-63.96484375,39.55078125
141923,32.2265625,-33.69140625,-64.94140625,49.8046875
141927,49.31640625,-38.57421875,-73.73046875,61.03515625
141931,56.15234375,-58.59375,-66.89453125,69.3359375
141936,49.8046875,-56.15234375,-57.12890625,74.21875
141939,47.8515625,-56.640625,-59.5703125,88.37890625
141944,61.03515625,-62.01171875,-71.2890625,94.23828125
141947,69.82421875,-57.6171875,-70.80078125,74.21875
141952,58.59375,-57.12890625,-73.73046875,57.6171875
141956,41.9921875,-62.01171875,-79.1015625,64.94140625
141960,45.41015625,-64.453125,-75.1953125,74.70703125
141964,57.6171875,-54.6875,-77.63671875,71.2890625
141968,62.5,-59.5703125,-79.1015625,64.453125
141971,59.5703125,-76.171875,-79.58984375,56.15234375
141976,55.17578125,-73.2421875,-85.44921875,55.17578125
141980,45.41015625,-71.2890625,-91.796875,64.94140625
141984,39.0625,-84.9609375,-94.23828125,73.2421875
141988,46.875,-84.9609375,-90.8203125,66.40625
141992,41.9921875,-83.49609375,-90.33203125,56.640625
141995,39.55078125,-79.58984375,-85.44921875,61.5234375
142000,43.45703125,-69.82421875,-80.56640625,81.54296875
142004,47.36328125,-67.3828125,-84.47265625,82.51953125
142008,49.31640625,-65.91796875,-90.33203125,64.94140625
142011,45.41015625,-69.82421875,-93.26171875,57.6171875
142015,35.64453125,-67.3828125,-94.7265625,50.78125
142019,34.66796875,-64.94140625,-90.8203125,50.29296875
142024,38.57421875,-64.453125,-85.9375,53.7109375
142027,39.55078125,-62.98828125,-82.03125,41.50390625
142032,34.1796875,-63.4765625,-79.58984375,30.76171875
142036,17.08984375,-63.4765625,-84.47265625,22.4609375
142039,14.16015625,-70.3125,-88.37890625,24.4140625
142044,21.484375,-75.68359375,-99.609375,37.59765625
142048,20.99609375,-77.1484375,-97.65625,34.66796875
142052,17.08984375,-70.3125,-84.9609375,19.53125
142055,14.16015625,-66.89453125,-84.9609375,20.99609375
142060,18.5546875,-71.77734375,-81.54296875,37.109375
142064,16.11328125,-67.87109375,-77.63671875,25.87890625
142068,8.7890625,-62.5,-77.63671875,8.7890625
142072,3.41796875,-63.96484375,-78.61328125,6.8359375
142075,-2.9296875,-69.82421875,-82.03125,23.92578125
142079,-10.25390625,-87.40234375,-94.23828125,22.94921875
142084,-9.765625,-98.6328125,-104.98046875,2.9296875
142088,-15.13671875,-102.05078125,-110.83984375,-4.39453125
142092,-21.97265625,-102.5390625,-112.3046875,-5.859375
142096,-16.11328125,-102.05078125,-105.46875,-5.859375
142099,-10.7421875,-107.91015625,-100.5859375,8.7890625
142104,-6.8359375,-103.515625,-108.3984375,19.53125
142107,-7.8125,-99.609375,-105.46875,10.25390625
142111,-6.34765625,-93.75,-91.30859375,-1.953125
142116,-4.39453125,-81.0546875,-79.58984375,0
142119,9.27734375,-64.94140625,-73.2421875,23.92578125
142124,21.97265625,-55.17578125,-73.73046875,29.296875
142128,20.01953125,-52.24609375,-70.80078125,14.6484375
142131,22.4609375,-45.41015625,-61.03515625,13.671875
142136,21.97265625,-37.59765625,-58.59375,22.4609375
142139,15.13671875,-29.296875,-66.89453125,28.80859375
142144,21.97265625,-24.4140625,-58.59375,32.71484375
142148,28.80859375,-19.53125,-42.96875,41.9921875
142151,39.55078125,-7.8125,-37.59765625,50.78125
142155,32.71484375,-9.765625,-47.36328125,28.80859375
142160,21.484375,-24.90234375,-50.78125,26.3671875
142163,34.66796875,-29.296875,-43.45703125,46.38671875
142167,37.59765625,-28.80859375,-46.875,36.62109375
142172,28.3203125,-33.203125,-54.19921875,19.53125
142175,23.92578125,-30.76171875,-56.640625,18.5546875
142179,26.3671875,-24.4140625,-53.22265625,30.2734375
142183,28.3203125,-23.4375,-52.734375,40.52734375
142188,20.99609375,-22.4609375,-60.05859375,24.90234375
142191,19.53125,-17.578125,-62.01171875,13.18359375
142196,15.625,-20.99609375,-57.6171875,17.578125
142199,16.11328125,-21.484375,-60.05859375,20.01953125
142203,35.64453125,-13.671875,-54.6875,31.25
142208,40.0390625,-7.32421875,-47.8515625,29.78515625
142211,30.2734375,-14.16015625,-44.43359375,17.578125
142216,16.11328125,-28.3203125,-41.9921875,13.671875
142219,11.71875,-24.90234375,-44.921875,22.94921875
142224,22.94921875,-14.6484375,-43.45703125,36.62109375
142227,22.4609375,-15.13671875,-55.17578125,28.80859375
142231,20.99609375,-8.30078125,-59.08203125,18.5546875
142236,22.94921875,3.90625,-46.38671875,16.6015625
142240,15.625,5.859375,-45.41015625,19.04296875
142243,22.4609375,8.7890625,-42.48046875,31.73828125
142248,26.3671875,9.27734375,-38.0859375,29.296875
142252,21.484375,-9.27734375,-38.57421875,18.06640625
142256,20.5078125,-19.04296875,-38.57421875,16.6015625
142259,15.625,-19.53125,-39.55078125,24.90234375
142264,13.18359375,-19.53125,-41.50390625,33.203125
142268,18.5546875,-6.34765625,-41.9921875,29.78515625
142271,18.5546875,-1.46484375,-42.48046875,22.4609375
142275,4.8828125,-14.16015625,-44.921875,23.92578125
142279,7.32421875,-22.4609375,-46.875,23.4375
142284,13.671875,-27.83203125,-45.8984375,33.69140625
142287,7.32421875,-33.69140625,-46.38671875,37.109375
142292,4.39453125,-30.76171875,-51.7578125,23.4375
142296,1.46484375,-24.90234375,-48.828125,10.7421875
142299,-9.27734375,-31.73828125,-44.43359375,8.7890625
142303,-9.27734375,-35.15625,-52.24609375,17.578125
142308,-0.48828125,-24.4140625,-56.640625,29.296875
142311,-1.953125,-15.625,-54.6875,20.5078125
142316,-9.27734375,-17.578125,-57.12890625,-0.9765625
142319,-18.06640625,-28.80859375,-62.98828125,-11.23046875
142324,-16.6015625,-28.3203125,-63.96484375,2.9296875
142327,-6.34765625,-28.80859375,-64.94140625,8.30078125
142331,1.46484375,-23.92578125,-63.96484375,6.8359375
142336,4.8828125,-16.11328125,-58.10546875,10.25390625
142340,-1.953125,-18.06640625,-59.5703125,9.27734375
142344,-1.46484375,-20.01953125,-58.10546875,17.08984375
142347,8.7890625,-19.04296875,-49.8046875,31.25
142352,12.6953125,-15.13671875,-46.875,21.97265625
142356,7.8125,-24.4140625,-52.24609375,5.37109375
142359,-7.8125,-37.109375,-59.5703125,-0.9765625
142364,-5.37109375,-34.1796875,-61.5234375,11.23046875
142368,9.765625,-34.66796875,-56.15234375,28.80859375
142372,3.90625,-46.875,-57.12890625,18.5546875
142376,1.953125,-58.10546875,-59.5703125,10.7421875
142379,-0.9765625,-54.19921875,-54.19921875,16.6015625
142384,12.20703125,-36.62109375,-44.921875,27.83203125
142387,11.71875,-39.0625,-44.921875,19.04296875
142391,8.7890625,-43.9453125,-51.7578125,5.37109375
142396,1.46484375,-39.55078125,-52.734375,-2.44140625
142399,3.90625,-29.78515625,-55.6640625,-3.90625
142404,14.6484375,-25.390625,-54.6875,13.18359375
142407,8.7890625,-21.484375,-52.24609375,18.5546875
142411,-4.8828125,-26.85546875,-59.08203125,11.71875
142416,-11.71875,-37.59765625,-68.359375,-6.8359375
142419,-7.8125,-39.55078125,-66.89453125,-14.6484375
142424,-8.30078125,-40.0390625,-73.2421875,-6.34765625
142427,-0.9765625,-27.83203125,-67.87109375,-8.30078125
142431,0.9765625,-40.0390625,-64.94140625,-11.23046875
142435,-14.6484375,-54.6875,-70.80078125,-20.01953125
142439,-10.25390625,-53.7109375,-67.87109375,-7.32421875
142444,-3.90625,-51.26953125,-65.91796875,-6.34765625
142448,-5.859375,-53.22265625,-68.359375,-18.5546875
142452,-9.27734375,-53.7109375,-72.75390625,-17.578125
142456,-6.8359375,-43.45703125,-76.171875,-11.71875
142459,3.41796875,-34.1796875,-75.1953125,1.46484375
142464,8.7890625,-36.1328125,-72.75390625,14.6484375
142468,4.8828125,-35.64453125,-71.77734375,4.8828125
142471,-3.90625,-37.109375,-68.359375,-8.30078125
142476,-7.32421875,-42.96875,-62.01171875,-0.48828125
142479,-4.8828125,-47.36328125,-59.08203125,7.8125
142484,-3.90625,-46.875,-57.12890625,8.7890625
142488,-4.8828125,-48.33984375,-63.96484375,-1.953125
142491,-9.27734375,-46.38671875,-75.1953125,-5.859375
142496,-19.53125,-45.8984375,-75.68359375,-10.7421875
142499,-14.16015625,-51.26953125,-73.2421875,-4.8828125
142504,-8.30078125,-50.78125,-78.125,-6.8359375
142507,-10.25390625,-40.52734375,-78.125,-19.53125
142511,-18.06640625,-36.1328125,-72.265625,-17.578125
142516,-29.78515625,-32.71484375,-63.4765625,-2.9296875
142519,-25.390625,-30.76171875,-62.98828125,-8.30078125
142524,-15.13671875,-37.59765625,-62.5,-15.625
142527,-19.53125,-47.8515625,-58.59375,-10.7421875
142532,-21.484375,-53.7109375,-67.3828125,1.46484375
142535,-18.5546875,-45.8984375,-64.94140625,5.859375
142540,-21.484375,-39.0625,-55.17578125,-8.30078125
142544,-22.4609375,-48.828125,-68.84765625,-16.6015625
142548,-23.92578125,-62.5,-76.66015625,-13.18359375
142551,-23.92578125,-64.453125,-76.66015625,-7.32421875
142555,-20.99609375,-53.7109375,-73.2421875,5.37109375
142559,-20.5078125,-51.7578125,-67.3828125,10.25390625
142563,-10.25390625,-55.17578125,-63.4765625,5.37109375
142568,0.48828125,-45.41015625,-60.546875,-3.90625
142571,1.953125,-46.875,-60.546875,-10.25390625
142576,-5.37109375,-55.17578125,-56.640625,-6.8359375
142579,-12.20703125,-55.6640625,-63.96484375,-5.859375
142584,-8.7890625,-58.59375,-77.63671875,-17.08984375
142588,-2.9296875,-55.17578125,-78.61328125,-23.4375
142591,-8.7890625,-55.6640625,-74.70703125,-18.5546875
142596,-15.625,-51.26953125,-73.2421875,-5.37109375
142599,-11.23046875,-44.43359375,-69.82421875,0
142604,-10.7421875,-52.24609375,-73.2421875,-8.30078125
142607,-7.8125,-45.8984375,-72.265625,-17.08984375
142613,-7.32421875,-30.2734375,-64.94140625,-17.578125
142615,-22.94921875,-29.78515625,-62.01171875,-16.6015625
142620,-24.4140625,-28.80859375,-61.5234375,-19.04296875
142624,-15.625,-39.55078125,-69.82421875,-33.203125
142627,-19.53125,-50.29296875,-73.73046875,-42.48046875
142631,-28.3203125,-50.29296875,-79.58984375,-36.1328125
142636,-34.66796875,-57.6171875,-83.49609375,-18.06640625
142640,-34.1796875,-64.453125,-77.63671875,-13.18359375
142643,-31.73828125,-71.2890625,-69.3359375,-25.390625
142647,-31.25,-77.1484375,-65.91796875,-46.38671875
142651,-34.66796875,-78.61328125,-76.171875,-59.08203125
142656,-41.9921875,-78.125,-83.984375,-39.55078125
142659,-58.10546875,-72.75390625,-91.30859375,-25.390625
142663,-52.734375,-67.3828125,-87.890625,-45.8984375
142668,-41.015625,-66.40625,-83.49609375,-59.5703125
142671,-50.29296875,-56.640625,-88.8671875,-60.05859375
142675,-60.05859375,-46.38671875,-93.75,-46.38671875
142679,-60.05859375,-40.52734375,-95.703125,-32.71484375
142684,-52.24609375,-34.1796875,-91.30859375,-31.25
142688,-43.9453125,-37.109375,-83.49609375,-25.87890625
142692,-47.36328125,-47.8515625,-81.54296875,-34.66796875
142696,-47.36328125,-47.8515625,-85.44921875,-32.2265625
142699,-48.33984375,-35.64453125,-86.42578125,-15.625
142704,-49.31640625,-34.1796875,-78.61328125,-10.7421875
142708,-40.52734375,-30.2734375,-71.2890625,-16.11328125
142711,-35.15625,-25.390625,-75.1953125,-23.92578125
142715,-42.48046875,-23.4375,-63.96484375,-21.484375
142720,-40.0390625,-26.85546875,-62.01171875,-4.39453125
142724,-26.85546875,-32.2265625,-65.4296875,-14.16015625
142727,-22.94921875,-29.78515625,-65.4296875,-34.1796875
142731,-32.2265625,-21.97265625,-65.91796875,-28.80859375
142736,-36.62109375,-11.23046875,-68.359375,-15.13671875
142739,-35.64453125,0,-73.2421875,-7.8125
142744,-29.78515625,-2.44140625,-75.1953125,-20.99609375
142747,-26.3671875,-20.99609375,-75.1953125,-33.69140625
142752,-33.203125,-37.109375,-76.171875,-31.25
142756,-37.59765625,-20.01953125,-66.40625,-35.15625
142759,-26.85546875,-22.4609375,-67.3828125,-22.94921875
142763,-18.5546875,-17.578125,-57.12890625,-13.18359375
142767,-16.6015625,0.48828125,-49.31640625,-14.6484375
142772,-24.90234375,0.9765625,-49.8046875,-16.6015625
142776,-37.109375,-14.16015625,-55.17578125,-23.4375
142779,-24.90234375,-14.6484375,-56.15234375,-11.71875
142784,-21.484375,-10.25390625,-57.6171875,-13.18359375
142787,-29.78515625,-4.39453125,-59.5703125,-32.2265625
142792,-34.1796875,-1.46484375,-60.546875,-33.69140625
142796,-32.71484375,1.953125,-62.01171875,-25.87890625
142799,-11.71875,-5.859375,-68.84765625,-8.7890625
142804,-11.71875,-9.27734375,-73.73046875,-17.08984375
142808,-20.01953125,-20.5078125,-69.82421875,-20.99609375
142811,-26.85546875,-35.15625,-66.40625,-25.390625
142816,-26.3671875,-38.57421875,-74.21875,-20.99609375
142820,-23.92578125,-44.921875,-82.51953125,-16.6015625
142824,-32.2265625,-55.6640625,-77.1484375,-16.6015625
142829,-40.0390625,-62.98828125,-66.89453125,-24.90234375
142832,-34.1796875,-62.01171875,-63.4765625,-25.390625
142836,-19.04296875,-58.10546875,-65.4296875,-8.30078125
142839,-8.7890625,-59.08203125,-59.08203125,0.9765625
142844,-12.20703125,-64.453125,-62.01171875,-14.6484375
142847,-21.97265625,-71.77734375,-70.80078125,-29.296875
142852,-31.73828125,-70.80078125,-67.3828125,-28.80859375
142855,-29.296875,-67.3828125,-64.453125,-18.06640625
142859,-25.390625,-69.3359375,-64.94140625,-9.27734375
142863,-23.4375,-71.77734375,-65.4296875,-19.53125
142868,-27.34375,-72.75390625,-68.359375,-30.2734375
142872,-30.2734375,-67.87109375,-61.03515625,-29.78515625
142876,-22.94921875,-73.2421875,-54.19921875,-19.04296875
142880,-20.01953125,-76.66015625,-53.7109375,-11.71875
142883,-25.87890625,-65.91796875,-54.19921875,-13.18359375
142888,-37.109375,-70.3125,-58.10546875,-31.73828125
142891,-47.36328125,-74.21875,-59.5703125,-49.8046875
142896,-52.24609375,-69.82421875,-63.96484375,-41.9921875
142899,-47.36328125,-70.3125,-71.77734375,-40.0390625
142903,-42.96875,-66.40625,-68.359375,-41.50390625
142908,-44.921875,-57.6171875,-62.5,-31.73828125
142911,-46.875,-47.8515625,-57.6171875,-26.3671875
142916,-48.828125,-39.0625,-55.17578125,-25.87890625
142920,-52.734375,-55.6640625,-65.91796875,-31.73828125
142924,-50.29296875,-74.21875,-67.3828125,-34.66796875
142928,-46.875,-68.84765625,-62.01171875,-28.3203125
142931,-47.8515625,-68.359375,-58.10546875,-36.1328125
142936,-50.78125,-75.1953125,-59.5703125,-28.80859375
142939,-45.8984375,-74.70703125,-67.87109375,-19.53125
142944,-42.48046875,-73.2421875,-74.21875,-27.83203125
142948,-50.78125,-78.61328125,-72.265625,-31.73828125
142951,-47.36328125,-76.171875,-66.89453125,-36.1328125
142956,-41.015625,-62.5,-67.3828125,-21.484375
142959,-36.1328125,-79.58984375,-68.84765625,-6.34765625
142963,-30.76171875,-100.09765625,-68.359375,-20.01953125
142968,-31.25,-84.9609375,-66.40625,-21.97265625
142971,-32.2265625,-72.265625,-56.15234375,-12.20703125
142976,-29.296875,-70.3125,-51.7578125,-0.9765625
142979,-18.06640625,-71.2890625,-54.19921875,-1.46484375
142984,-13.671875,-77.1484375,-59.08203125,-0.9765625
142987,-13.671875,-69.3359375,-57.6171875,-0.9765625
142992,-11.23046875,-62.5,-45.8984375,-6.8359375
142996,-13.671875,-65.91796875,-49.31640625,-0.9765625
142999,-7.32421875,-56.640625,-56.640625,8.30078125
143004,-6.8359375,-49.8046875,-54.19921875,-4.39453125
143008,-7.8125,-52.24609375,-51.7578125,-17.578125
143011,-6.34765625,-50.29296875,-50.29296875,-23.92578125
143016,-24.4140625,-52.734375,-61.03515625,-10.7421875
143020,-26.85546875,-40.0390625,-64.94140625,1.953125
143023,-14.6484375,-34.1796875,-63.96484375,-26.85546875
143028,-25.87890625,-42.96875,-73.73046875,-37.59765625
143031,-30.2734375,-43.9453125,-74.70703125,-37.59765625
143036,-27.83203125,-43.45703125,-69.3359375,-37.59765625
143039,-34.66796875,-45.8984375,-75.1953125,-38.0859375
143044,-42.48046875,-57.12890625,-85.44921875,-55.6640625
143048,-39.55078125,-62.01171875,-86.9140625,-55.17578125
143051,-28.80859375,-50.78125,-81.54296875,-49.31640625
143055,-32.2265625,-52.734375,-82.03125,-49.8046875
143060,-35.64453125,-55.17578125,-83.984375,-41.015625
143064,-21.97265625,-50.29296875,-76.66015625,-37.59765625
143067,-20.01953125,-60.05859375,-74.21875,-41.015625
143072,-32.71484375,-68.359375,-81.0546875,-48.33984375
